,0
4325,204799_at
4326,204800_s_at
4327,204801_s_at
4328,204802_at
4329,204803_s_at
4330,204804_at
4331,204805_s_at
4332,204806_x_at
4333,204807_at
4334,204808_s_at
4335,204809_at
4336,204810_s_at
4337,204811_s_at
4338,204812_at
4339,204813_at
4340,204814_at
4341,204815_s_at
4342,204816_s_at
4343,204817_at
4344,204818_at
4345,204819_at
4346,204820_s_at
4347,204821_at
4348,204822_at
4349,204823_at
4350,204824_at
4351,204825_at
4352,204826_at
4353,204827_s_at
4354,204828_at
4355,204829_s_at
4356,204830_x_at
4357,204831_at
4358,204832_s_at
4359,204833_at
4360,204834_at
4361,204835_at
4362,204836_at
4363,204837_at
4364,204838_s_at
4365,204839_at
4366,204840_s_at
4367,204841_s_at
4368,204842_x_at
4369,204843_s_at
4370,204844_at
4371,204845_s_at
4372,204846_at
4373,204847_at
4374,204848_x_at
4375,204849_at
4376,204850_s_at
4377,204851_s_at
4378,204852_s_at
4379,204853_at
4380,204854_at
4381,204855_at
4382,204856_at
4383,204857_at
4384,204858_s_at
4385,204859_s_at
4386,204860_s_at
4387,204861_s_at
4388,204862_s_at
4389,204863_s_at
4390,204864_s_at
4391,204865_at
4392,204866_at
4393,204867_at
4394,204868_at
4395,204869_at
4396,204870_s_at
4397,204871_at
4398,204872_at
4399,204873_at
4400,204874_x_at
4401,204875_s_at
4402,204876_at
4403,204877_s_at
4404,204878_s_at
4405,204879_at
4406,204880_at
4407,204881_s_at
4408,204882_at
4409,204883_s_at
4410,204884_s_at
4411,204885_s_at
4412,204886_at
4413,204887_s_at
4414,204888_s_at
4415,204889_s_at
4416,204890_s_at
4417,204891_s_at
4418,204892_x_at
4419,204893_s_at
4420,204894_s_at
4421,204895_x_at
4422,204896_s_at
4423,204897_at
4424,204898_at
4425,204899_s_at
4426,204900_x_at
4427,204901_at
4428,204902_s_at
4429,204903_x_at
4430,204904_at
4431,204905_s_at
4432,204906_at
4433,204907_s_at
4434,204908_s_at
4435,204909_at
4436,204910_s_at
4437,204911_s_at
4438,204912_at
4439,204913_s_at
4440,204914_s_at
4441,204915_s_at
4442,204916_at
4443,204917_s_at
4444,204918_s_at
4445,204919_at
4446,204920_at
4447,204921_at
4448,204922_at
4449,204923_at
4450,204924_at
4451,204925_at
4452,204926_at
4453,204927_at
4454,204928_s_at
4455,204929_s_at
4456,204930_s_at
4457,204931_at
4458,204932_at
4459,204933_s_at
4460,204934_s_at
4461,204935_at
4462,204936_at
4463,204937_s_at
4464,204938_s_at
4465,204939_s_at
4466,204940_at
4467,204941_s_at
4468,204942_s_at
4469,204943_at
4470,204944_at
4471,204945_at
4472,204946_s_at
4473,204947_at
4474,204948_s_at
4475,204949_at
4476,204950_at
4477,204951_at
4478,204952_at
4479,204953_at
4480,204954_s_at
4481,204955_at
4482,204956_at
4483,204957_at
4484,204958_at
4485,204959_at
4486,204960_at
4487,204961_s_at
4488,204962_s_at
4489,204963_at
4490,204964_s_at
4491,204965_at
4492,204966_at
4493,204967_at
4494,204968_at
4495,204969_s_at
4496,204970_s_at
4497,204971_at
4498,204972_at
4499,204973_at
4500,204974_at
4501,204975_at
4502,204976_s_at
4503,204977_at
4504,204978_at
4505,204979_s_at
4506,204980_at
4507,204981_at
4508,204982_at
4509,204983_s_at
4510,204984_at
4511,204985_s_at
4512,204986_s_at
4513,204987_at
4514,204988_at
4515,204989_s_at
4516,204990_s_at
4517,204991_s_at
4518,204992_s_at
4519,204993_at
4520,204994_at
4521,204995_at
4522,204996_s_at
4523,204997_at
4524,204998_s_at
4525,204999_s_at
4526,205000_at
4527,205001_s_at
4528,205002_at
4529,205003_at
4530,205004_at
4531,205005_s_at
4532,205006_s_at
4533,205007_s_at
4534,205008_s_at
4535,205009_at
4536,205010_at
4537,205011_at
4538,205012_s_at
4539,205013_s_at
4540,205014_at
4541,205015_s_at
4542,205016_at
4543,205017_s_at
4544,205018_s_at
4545,205019_s_at
4546,205020_s_at
4547,205021_s_at
4548,205022_s_at
4549,205023_at
4550,205024_s_at
4551,205025_at
4552,205026_at
4553,205027_s_at
4554,205028_at
4555,205029_s_at
4556,205030_at
4557,205031_at
4558,205032_at
4559,205033_s_at
4560,205034_at
4561,205035_at
4562,205036_at
4563,205037_at
4564,205038_at
4565,205039_s_at
4566,205040_at
4567,205041_s_at
4568,205042_at
4569,205043_at
4570,205044_at
4571,205045_at
4572,205046_at
4573,205047_s_at
4574,205048_s_at
4575,205049_s_at
4576,205050_s_at
4577,205051_s_at
4578,205052_at
4579,205053_at
4580,205054_at
4581,205055_at
4582,205056_s_at
4583,205057_s_at
4584,205058_at
4585,205059_s_at
4586,205060_at
4587,205061_s_at
4588,205062_x_at
4589,205063_at
4590,205064_at
4591,205065_at
4592,205066_s_at
4593,205067_at
4594,205068_s_at
4595,205069_s_at
4596,205070_at
4597,205071_x_at
4598,205072_s_at
4599,205073_at
4600,205074_at
4601,205075_at
4602,205076_s_at
4603,205077_s_at
4604,205078_at
4605,205079_s_at
4606,205080_at
4607,205081_at
4608,205082_s_at
4609,205083_at
4610,205084_at
4611,205085_at
4612,205086_s_at
4613,205087_at
4614,205088_at
4615,205089_at
4616,205090_s_at
4617,205091_x_at
4618,205092_x_at
4619,205093_at
4620,205094_at
4621,205095_s_at
4622,205096_at
4623,205097_at
4624,205098_at
4625,205099_s_at
4626,205100_at
4627,205101_at
4628,205102_at
4629,205103_at
4630,205104_at
4631,205105_at
4632,205106_at
4633,205107_s_at
4634,205108_s_at
4635,205109_s_at
4636,205110_s_at
4637,205111_s_at
4638,205112_at
4639,205113_at
4640,205114_s_at
4641,205115_s_at
4642,205116_at
4643,205117_at
4644,205118_at
4645,205119_s_at
4646,205120_s_at
4647,205121_at
4648,205122_at
4649,205123_s_at
4650,205124_at
4651,205125_at
4652,205126_at
4653,205127_at
4654,205128_x_at
4655,205129_at
4656,205130_at
4657,205131_x_at
4658,205132_at
4659,205133_s_at
4660,205134_s_at
4661,205135_s_at
4662,205136_s_at
4663,205137_x_at
4664,205138_s_at
4665,205139_s_at
4666,205140_at
4667,205141_at
4668,205142_x_at
4669,205143_at
4670,205144_at
4671,205145_s_at
4672,205146_x_at
4673,205147_x_at
4674,205148_s_at
4675,205149_s_at
4676,205150_s_at
4677,205151_s_at
4678,205152_at
4679,205153_s_at
4680,205154_at
4681,205155_s_at
4682,205156_s_at
4683,205157_s_at
4684,205158_at
4685,205159_at
4686,205160_at
4687,205161_s_at
4688,205162_at
4689,205163_at
4690,205164_at
4691,205165_at
4692,205166_at
4693,205167_s_at
4694,205168_at
4695,205169_at
4696,205170_at
4697,205171_at
4698,205172_x_at
4699,205173_x_at
4700,205174_s_at
4701,205175_s_at
4702,205176_s_at
4703,205177_at
4704,205178_s_at
4705,205179_s_at
4706,205180_s_at
4707,205181_at
4708,205182_s_at
4709,205183_at
4710,205184_at
4711,205185_at
4712,205186_at
4713,205187_at
4714,205188_s_at
4715,205189_s_at
4716,205190_at
4717,205191_at
4718,205192_at
4719,205193_at
4720,205194_at
4721,205195_at
4722,205196_s_at
4723,205197_s_at
4724,205198_s_at
4725,205199_at
4726,205200_at
4727,205201_at
4728,205202_at
4729,205203_at
4730,205204_at
4731,205205_at
4732,205206_at
4733,205207_at
4734,205208_at
4735,205209_at
4736,205210_at
4737,205211_s_at
4738,205212_s_at
4739,205213_at
4740,205214_at
4741,205215_at
4742,205216_s_at
4743,205217_at
4744,205218_at
4745,205219_s_at
4746,205220_at
4747,205221_at
4748,205222_at
4749,205223_at
4750,205224_at
4751,205225_at
4752,205226_at
4753,205227_at
4754,205228_at
4755,205229_s_at
4756,205230_at
4757,205231_s_at
4758,205232_s_at
4759,205233_s_at
4760,205234_at
4761,205235_s_at
4762,205236_x_at
4763,205237_at
4764,205238_at
4765,205239_at
4766,205240_at
4767,205241_at
4768,205242_at
4769,205243_at
4770,205244_s_at
4771,205245_at
4772,205246_at
4773,205247_at
4774,205248_at
4775,205249_at
4776,205250_s_at
4777,205251_at
4778,205252_at
4779,205253_at
4780,205254_x_at
4781,205255_x_at
4782,205256_at
4783,205257_s_at
4784,205258_at
4785,205259_at
4786,205260_s_at
4787,205261_at
4788,205262_at
4789,205263_at
4790,205264_at
4791,205265_s_at
4792,205266_at
4793,205267_at
4794,205268_s_at
4795,205269_at
4796,205270_s_at
4797,205271_s_at
4798,205272_s_at
4799,205273_s_at
4800,205274_at
4801,205275_at
4802,205276_s_at
4803,205277_at
4804,205278_at
4805,205279_s_at
4806,205280_at
4807,205281_s_at
4808,205282_at
4809,205283_at
4810,205284_at
4811,205285_s_at
4812,205286_at
4813,205287_s_at
4814,205288_at
4815,205289_at
4816,205290_s_at
4817,205291_at
4818,205292_s_at
4819,205293_x_at
4820,205294_at
4821,205295_at
4822,205296_at
4823,205297_s_at
4824,205298_s_at
4825,205299_s_at
4826,205300_s_at
4827,205301_s_at
4828,205302_at
4829,205303_at
4830,205304_s_at
4831,205305_at
4832,205306_x_at
4833,205307_s_at
4834,205308_at
4835,205309_at
4836,205310_at
4837,205311_at
4838,205312_at
4839,205313_at
4840,205314_x_at
4841,205315_s_at
4842,205316_at
4843,205317_s_at
4844,205318_at
4845,205319_at
4846,205320_at
4847,205321_at
4848,205322_s_at
4849,205323_s_at
4850,205324_s_at
4851,205325_at
4852,205326_at
4853,205327_s_at
4854,205328_at
4855,205329_s_at
4856,205330_at
4857,205331_s_at
4858,205332_at
4859,205333_s_at
4860,205334_at
4861,205335_s_at
4862,205336_at
4863,205337_at
4864,205338_s_at
4865,205339_at
4866,205340_at
4867,205341_at
4868,205342_s_at
4869,205343_at
4870,205344_at
4871,205345_at
4872,205346_at
4873,205347_s_at
4874,205348_s_at
4875,205349_at
4876,205350_at
4877,205351_at
4878,205352_at
4879,205353_s_at
4880,205354_at
4881,205355_at
4882,205356_at
4883,205357_s_at
4884,205358_at
4885,205359_at
4886,205360_at
4887,205361_s_at
4888,205362_s_at
4889,205363_at
4890,205364_at
4891,205365_at
4892,205366_s_at
4893,205367_at
4894,205368_at
4895,205369_x_at
4896,205370_x_at
4897,205371_s_at
4898,205372_at
4899,205373_at
4900,205374_at
4901,205375_at
4902,205376_at
4903,205377_s_at
4904,205378_s_at
4905,205379_at
4906,205380_at
4907,205381_at
4908,205382_s_at
4909,205383_s_at
4910,205384_at
4911,205385_at
4912,205386_s_at
4913,205387_s_at
4914,205388_at
4915,205389_s_at
4916,205390_s_at
4917,205391_x_at
4918,205392_s_at
4919,205393_s_at
4920,205394_at
4921,205395_s_at
4922,205396_at
4923,205397_x_at
4924,205398_s_at
4925,205399_at
4926,205400_at
4927,205401_at
4928,205402_x_at
4929,205403_at
4930,205404_at
4931,205405_at
4932,205406_s_at
4933,205407_at
4934,205408_at
4935,205409_at
4936,205410_s_at
4937,205411_at
4938,205412_at
4939,205413_at
4940,205414_s_at
4941,205415_s_at
4942,205416_s_at
4943,205417_s_at
4944,205418_at
4945,205419_at
4946,205420_at
4947,205421_at
4948,205422_s_at
4949,205423_at
4950,205424_at
4951,205425_at
4952,205426_s_at
4953,205427_at
4954,205428_s_at
4955,205429_s_at
4956,205430_at
4957,205431_s_at
4958,205432_at
4959,205433_at
4960,205434_s_at
4961,205435_s_at
4962,205436_s_at
4963,205437_at
4964,205438_at
4965,205439_at
4966,205440_s_at
4967,205441_at
4968,205442_at
4969,205443_at
4970,205444_at
4971,205445_at
4972,205446_s_at
4973,205447_s_at
4974,205448_s_at
4975,205449_at
4976,205450_at
4977,205451_at
4978,205452_at
4979,205453_at
4980,205454_at
4981,205455_at
4982,205456_at
4983,205457_at
4984,205458_at
4985,205459_s_at
4986,205460_at
4987,205461_at
4988,205462_s_at
4989,205463_s_at
4990,205464_at
4991,205465_x_at
4992,205466_s_at
4993,205467_at
4994,205468_s_at
4995,205469_s_at
4996,205470_s_at
4997,205471_s_at
4998,205472_s_at
4999,205473_at
5000,205474_at
5001,205475_at
5002,205476_at
5003,205477_s_at
5004,205478_at
5005,205479_s_at
5006,205480_s_at
5007,205481_at
5008,205482_x_at
5009,205483_s_at
5010,205484_at
5011,205485_at
5012,205486_at
5013,205487_s_at
5014,205488_at
5015,205489_at
5016,205490_x_at
5017,205491_s_at
5018,205492_s_at
5019,205493_s_at
5020,205494_at
5021,205495_s_at
5022,205496_at
5023,205497_at
5024,205498_at
5025,205499_at
5026,205500_at
5027,205501_at
5028,205502_at
5029,205503_at
5030,205504_at
5031,205505_at
5032,205506_at
5033,205507_at
5034,205508_at
5035,205509_at
5036,205510_s_at
5037,205511_at
5038,205512_s_at
5039,205513_at
5040,205514_at
5041,205515_at
5042,205516_x_at
5043,205517_at
5044,205518_s_at
5045,205519_at
5046,205520_at
5047,205521_at
5048,205522_at
5049,205523_at
5050,205524_s_at
5051,205525_at
5052,205526_s_at
5053,205527_s_at
5054,205528_s_at
5055,205529_s_at
5056,205530_at
5057,205531_s_at
5058,205532_s_at
5059,205533_s_at
5060,205534_at
5061,205535_s_at
5062,205536_at
5063,205537_s_at
5064,205538_at
5065,205539_at
5066,205540_s_at
5067,205541_s_at
5068,205542_at
5069,205543_at
5070,205544_s_at
5071,205545_x_at
5072,205546_s_at
5073,205547_s_at
5074,205548_s_at
5075,205549_at
5076,205550_s_at
5077,205551_at
5078,205552_s_at
5079,205553_s_at
5080,205554_s_at
5081,205555_s_at
5082,205556_at
5083,205557_at
5084,205558_at
5085,205559_s_at
5086,205560_at
5087,205561_at
5088,205562_at
5089,205563_at
5090,205564_at
5091,205565_s_at
5092,205566_at
5093,205567_at
5094,205568_at
5095,205569_at
5096,205570_at
5097,205571_at
5098,205572_at
5099,205573_s_at
5100,205574_x_at
5101,205575_at
5102,205576_at
5103,205577_at
5104,205578_at
5105,205579_at
5106,205580_s_at
5107,205581_s_at
5108,205582_s_at
5109,205583_s_at
5110,205584_at
5111,205585_at
5112,205586_x_at
5113,205587_at
5114,205588_s_at
5115,205589_at
5116,205590_at
5117,205591_at
5118,205592_at
5119,205593_s_at
5120,205594_at
5121,205595_at
5122,205596_s_at
5123,205597_at
5124,205598_at
5125,205599_at
5126,205600_x_at
5127,205601_s_at
5128,205602_x_at
5129,205603_s_at
5130,205604_at
5131,205605_at
5132,205606_at
5133,205607_s_at
5134,205608_s_at
5135,205609_at
5136,205610_at
5137,205611_at
5138,205612_at
5139,205613_at
5140,205614_x_at
5141,205615_at
5142,205616_at
5143,205617_at
5144,205618_at
5145,205619_s_at
5146,205620_at
5147,205621_at
5148,205622_at
5149,205623_at
5150,205624_at
5151,205625_s_at
5152,205626_s_at
5153,205627_at
5154,205628_at
5155,205629_s_at
5156,205630_at
5157,205631_at
5158,205632_s_at
5159,205633_s_at
5160,205634_x_at
5161,205635_at
5162,205636_at
5163,205637_s_at
5164,205638_at
5165,205639_at
5166,205640_at
5167,205641_s_at
5168,205642_at
5169,205643_s_at
5170,205644_s_at
5171,205645_at
5172,205646_s_at
5173,205647_at
5174,205648_at
5175,205649_s_at
5176,205650_s_at
5177,205651_x_at
5178,205652_s_at
5179,205653_at
5180,205654_at
5181,205655_at
5182,205656_at
5183,205657_at
5184,205658_s_at
5185,205659_at
5186,205660_at
5187,205661_s_at
5188,205662_at
5189,205663_at
5190,205664_at
5191,205665_at
5192,205666_at
5193,205667_at
5194,205668_at
5195,205669_at
5196,205670_at
5197,205671_s_at
5198,205672_at
5199,205673_s_at
5200,205674_x_at
5201,205675_at
5202,205676_at
5203,205677_s_at
5204,205678_at
5205,205679_x_at
5206,205680_at
5207,205681_at
5208,205682_x_at
5209,205683_x_at
5210,205684_s_at
5211,205685_at
5212,205686_s_at
5213,205687_at
5214,205688_at
5215,205689_at
5216,205690_s_at
5217,205691_at
5218,205692_s_at
5219,205693_at
5220,205694_at
5221,205695_at
5222,205696_s_at
5223,205697_at
5224,205698_s_at
5225,205699_at
5226,205700_at
5227,205701_at
5228,205702_at
5229,205703_at
5230,205704_s_at
5231,205705_at
5232,205706_s_at
5233,205707_at
5234,205708_s_at
5235,205709_s_at
5236,205710_at
5237,205711_x_at
5238,205712_at
5239,205713_s_at
5240,205714_s_at
5241,205715_at
5242,205716_at
5243,205717_x_at
5244,205718_at
5245,205719_s_at
5246,205720_at
5247,205721_at
5248,205722_s_at
5249,205723_at
5250,205724_at
5251,205725_at
5252,205726_at
5253,205727_at
5254,205728_at
5255,205729_at
5256,205730_s_at
5257,205731_s_at
5258,205732_s_at
5259,205733_at
5260,205734_s_at
5261,205735_s_at
5262,205736_at
5263,205737_at
5264,205738_s_at
5265,205739_x_at
5266,205740_s_at
5267,205741_s_at
5268,205742_at
5269,205743_at
5270,205744_at
5271,205745_x_at
5272,205746_s_at
5273,205747_at
5274,205748_s_at
5275,205749_at
5276,205750_at
5277,205751_at
5278,205752_s_at
5279,205753_at
5280,205754_at
5281,205755_at
5282,205756_s_at
5283,205757_at
5284,205758_at
5285,205759_s_at
5286,205760_s_at
5287,205761_s_at
5288,205762_s_at
5289,205763_s_at
5290,205764_at
5291,205765_at
5292,205766_at
5293,205767_at
5294,205768_s_at
5295,205769_at
5296,205770_at
5297,205771_s_at
5298,205772_s_at
5299,205773_at
5300,205774_at
5301,205775_at
5302,205776_at
5303,205777_at
5304,205778_at
5305,205779_at
5306,205780_at
5307,205781_at
5308,205782_at
5309,205783_at
5310,205784_x_at
5311,205785_at
5312,205786_s_at
5313,205787_x_at
5314,205788_s_at
5315,205789_at
5316,205790_at
5317,205791_x_at
5318,205792_at
5319,205793_x_at
5320,205794_s_at
5321,205795_at
5322,205796_at
5323,205797_s_at
5324,205798_at
5325,205799_s_at
5326,205800_at
5327,205801_s_at
5328,205802_at
5329,205803_s_at
5330,205804_s_at
5331,205805_s_at
5332,205806_at
5333,205807_s_at
5334,205808_at
5335,205809_s_at
5336,205810_s_at
5337,205811_at
5338,205812_s_at
5339,205813_s_at
5340,205814_at
5341,205815_at
5342,205816_at
5343,205817_at
5344,205818_at
5345,205819_at
5346,205820_s_at
5347,205821_at
5348,205822_s_at
5349,205823_at
5350,205824_at
5351,205825_at
5352,205826_at
5353,205827_at
5354,205828_at
5355,205829_at
5356,205830_at
5357,205831_at
5358,205832_at
5359,205833_s_at
5360,205834_s_at
5361,205835_s_at
5362,205836_s_at
5363,205837_s_at
5364,205838_at
5365,205839_s_at
5366,205840_x_at
5367,205841_at
5368,205842_s_at
5369,205843_x_at
5370,205844_at
5371,205845_at
5372,205846_at
5373,205847_at
5374,205848_at
5375,205849_s_at
5376,205850_s_at
5377,205851_at
5378,205852_at
5379,205853_at
5380,205854_at
5381,205855_at
5382,205856_at
5383,205857_at
5384,205858_at
5385,205859_at
5386,205860_x_at
5387,205861_at
5388,205862_at
5389,205863_at
5390,205864_at
5391,205865_at
5392,205866_at
5393,205867_at
5394,205868_s_at
5395,205869_at
5396,205870_at
5397,205871_at
5398,205872_x_at
5399,205873_at
5400,205874_at
5401,205875_s_at
5402,205876_at
5403,205877_s_at
5404,205878_at
5405,205879_x_at
5406,205880_at
5407,205881_at
5408,205882_x_at
5409,205883_at
5410,205884_at
5411,205885_s_at
5412,205886_at
5413,205887_x_at
5414,205888_s_at
5415,205889_s_at
5416,205890_s_at
5417,205891_at
5418,205892_s_at
5419,205893_at
5420,205894_at
5421,205895_s_at
5422,205896_at
5423,205897_at
5424,205898_at
5425,205899_at
